Molecule ChEMBL ID,Smiles,Standard Value,Standard Type,pChEMBL Value,Activity_Class
CHEMBL4103252,CC1=C(CN2CC(C(=O)O)C2)CCc2cc(OCc3ccc(CC(C)C)cc3)ccc21,5.0,EC50,8.3,Active
CHEMBL4093077,CC1=C(CN2CC(C(=O)O)C2)CCc2cc(OCCC3CCc4ccccc43)ccc21,1.7,EC50,8.77,Active
CHEMBL5983490,N[C@@]1(COP(=O)(O)O)CC[C@@H](c2ccc3c(c2)CC[C@H](OCCOCc2nccs2)C3)C1,55.0,EC50,7.26,Active
CHEMBL5912794,CCc1cccc(Cl)c1COc1ccc2c(c1F)OCC21CCN(CCC(=O)O)CC1,1259.0,EC50,5.9,Inactive
CHEMBL5944981,C=CCOCCO[C@@H]1CCc2cc([C@@H]3CC[C@@](N)(COP(=O)(O)O)C3)ccc2C1,550.0,EC50,6.26,Active
CHEMBL5760167,CN(CCO)Cc1ccc(-c2noc(-c3ccc(OCCF)c(C(F)(F)F)c3)n2)cc1,48.2,IC50,7.32,Active
CHEMBL5222564,OCC(O)c1ccc(-c2noc(-c3ccc(OCCF)c(C(F)(F)F)c3)n2)cc1,23.8,IC50,7.62,Active
CHEMBL5753491,OCCOCCOCCOCCOCc1ccc(-c2noc(-c3ccc(OCCF)c(C(F)(F)F)c3)n2)cc1,125.0,IC50,6.9,Active
CHEMBL6011423,CCCCCCC1CCc2nc(C3CCC(N)(COP(=O)(O)O)C3)ccc2C1,5500.0,IC50,5.26,Inactive
CHEMBL5747740,N[C@]1(COP(=O)(O)O)CC[C@H](c2ccc3c(c2)CC[C@@H](Cc2ccccc2)C3)C1,55.0,EC50,7.26,Active
CHEMBL5861465,COCCC[C@H]1CCc2cc([C@@H]3CC[C@@](N)(COP(=O)(O)O)C3)ccc2C1,55.0,EC50,7.26,Active
CHEMBL5884969,CC(C)OCCC[C@H]1CCc2cc([C@@H]3CC[C@@](N)(COP(=O)(O)O)C3)ccc2C1,55.0,IC50,7.26,Active
CHEMBL6044039,N[C@@]1(COP(=O)(O)O)CC[C@@H](c2ccc3c(c2)CC[C@H](CCc2ccc4ccccc4n2)C3)C1,550.0,EC50,6.26,Active
CHEMBL5952211,N#Cc1ccc(C(=O)N[C@@H](c2ccc(F)c(F)c2)c2ncc(Cl)cc2Cl)cc1F,3600.0,IC50,5.44,Inactive
CHEMBL5785584,Fc1cc(Cl)cnc1[C@@H](Nc1nc2ccccc2o1)c1ccc(Cl)cc1,1600.0,IC50,5.8,Inactive
CHEMBL5948709,CC1(C)c2cc(C3CCC(N)(COP(=O)(O)O)C3)ccc2C(=O)N1CCCc1ccccc1,550.0,IC50,6.26,Active
CHEMBL5866936,O=C(N[C@@H](c1ccc(Cl)c(F)c1)c1cnc2ccccc2n1)c1ccc(Cl)c(F)c1,5600.0,IC50,5.25,Inactive
CHEMBL6018061,CCCC/C=C/[C@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,55.0,IC50,7.26,Active
CHEMBL5861443,N=C(NC(=O)C(NC(=O)c1ccc(Cl)c(Cl)c1)C1CCOCC1)c1ccccc1,2100.0,IC50,5.68,Inactive
CHEMBL5760757,C/C=C/CCCC[C@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,55.0,EC50,7.26,Active
CHEMBL5891883,COc1ccccc1/C=C/[C@@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,550.0,IC50,6.26,Active
CHEMBL5797149,N[C@]1(COP(=O)(O)O)CC[C@H](c2ccc3c(c2)CC[C@@H](/C=C/C2CCOCC2)C3)C1,55.0,IC50,7.26,Active
CHEMBL5756269,CCCCSC[C@H]1CCc2cc([C@@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,55.0,IC50,7.26,Active
CHEMBL1993778,C/C(=N/NC(N)=S)c1cc2ccc(O)cc2oc1=O,93500.0,EC50,4.03,Inactive
CHEMBL5089005,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1OCCN(C)C.Cl,3897.54,IC50,5.41,Inactive
CHEMBL3984513,COC(=O)C1CN(C2CCc3c(-c4noc(-c5ccc(OC(C)C)c(C#N)c5)n4)cccc32)C1,0.05,EC50,10.3,Active
CHEMBL3940245,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCC4N3CCNCC3)no2)cc1C#N,0.05,EC50,10.3,Active
CHEMBL3907353,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCC4N3CCC(O)CC3)no2)cc1C#N,0.05,EC50,10.3,Active
CHEMBL3915065,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4O)no2)cc1C(F)(F)F,0.05,EC50,10.3,Active
CHEMBL3921214,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@H]4NCC(=O)N(C)C)no2)cc1C#N.Cl,0.13,EC50,9.89,Active
CHEMBL3947288,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCF)no2)cc1C#N,0.05,EC50,10.3,Active
CHEMBL3964817,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@H]4NS(=O)(=O)CCN3CCC3)no2)cc1C#N,0.05,EC50,10.3,Active
CHEMBL3915866,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NS(=O)(=O)CCN3CC[C@H](O)C3)no2)cc1C#N,0.5,EC50,9.3,Active
CHEMBL5800686,CC(C)CCOC[C@@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,55.0,EC50,7.26,Active
CHEMBL3699110,COc1ccccc1-c1noc(-c2ccc(N3CCOCC3)c(C(F)(F)F)c2)n1,7.0,Ki,8.15,Active
CHEMBL3699123,Cc1cc(-c2nc(-c3ccccc3OC(F)(F)F)no2)ccc1-c1cscc1C,5.0,Ki,8.3,Active
CHEMBL5789392,CCCCCC[C@@H]1Cc2ccc([C@@H]3CC[C@](N)(COP(=O)(O)O)C3)cc2CO1,55.0,EC50,7.26,Active
CHEMBL3930827,O=C(O)C1CN(Cc2ccc3c(c2)CCc2c-3noc2-c2noc(-c3ccccc3)c2C(F)(F)F)C1,0.66,IC50,9.18,Active
CHEMBL3891908,CC(C)Cc1ccc(-c2onc3c2CCc2cc(O)ccc2-3)cc1,1600.0,IC50,5.8,Inactive
CHEMBL3967775,OCC1COCCN1Cc1ccc2c(c1)CCc1c-2noc1-c1noc(-c2ccccc2)c1C(F)(F)F,600.0,IC50,6.22,Active
CHEMBL3960272,Oc1ccc2c(c1)CCc1c-2noc1-c1cc(-c2ccccc2Cl)n(-c2ccccc2)n1,250.0,EC50,6.6,Active
CHEMBL5840665,CCCCOC[C@@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,55.0,IC50,7.26,Active
CHEMBL5840665,CCCCOC[C@@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,550.0,EC50,6.26,Active
CHEMBL5763201,N[C@]1(COP(=O)(O)O)CC[C@H](c2ccc3c(c2)CC[C@@H](COCCCC(F)(F)F)C3)C1,55.0,EC50,7.26,Active
CHEMBL5744419,CC(C)=CCOC[C@@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,55.0,EC50,7.26,Active
CHEMBL5834028,CC(c1ccc(Cl)c(CN2CC(C(=O)O)C2)c1)N(C)c1ccc(Cl)c(C(F)(F)F)c1,7.8,IC50,8.11,Active
CHEMBL5882505,Cc1cc(N(Cc2cccc(CO)c2)CC(F)(F)F)ccc1Cl,2.5,IC50,8.6,Active
CHEMBL3671034,CC[C@@H](Nc1ccc(C)c(CN2CC[C@@H](C(=O)O)C2)c1)c1ccc(Cl)c(C)c1,1.0,IC50,9.0,Active
CHEMBL3671039,CC[C@@H](Nc1ccc(C)c(CN2CC(C)(C(=O)O)C2)c1)c1ccc(Cl)c(C)c1,0.8,IC50,9.1,Active
CHEMBL3671040,Cc1cc([C@H](Nc2ccc(Cl)c(CN3CC[C@@H](C(=O)O)C3)c2)C(F)(F)F)ccc1Cl,0.4,IC50,9.4,Active
CHEMBL3671048,CCc1ccc(N[C@H](CC)c2ccc(Cl)c(C)c2)cc1CN1CC(C(=O)O)C1,2.5,IC50,8.6,Active
CHEMBL3671049,CC[C@@H](Nc1ccc(Cl)c(CN2CC[C@@H](C(=O)O)C2)c1)c1ccc(Cl)c(C)c1,0.8,IC50,9.1,Active
CHEMBL3671051,Cc1cc([C@H](Nc2ccc(C)c(CNCCC(=O)O)c2C)C(F)(F)F)ccc1Cl,0.4,IC50,9.4,Active
CHEMBL3671054,CC[C@@H](Nc1ccc(Cl)c(CN2CC[C@@H](C(=O)O)C2)c1)c1cc(C)c(Cl)c(C)c1,0.8,IC50,9.1,Active
CHEMBL3671059,CC[C@@H](Nc1ccc(Cl)c(CNCCC(=O)O)c1)c1cc(C)c(Cl)c(C)c1,2.4,IC50,8.62,Active
CHEMBL3671069,CC[C@@H](Nc1ccc(Cl)c(CN2CC(C(=O)O)C2)c1)c1ccc(Cl)c(C)c1,0.9,IC50,9.05,Active
CHEMBL3686125,CC(C)(O)CNC(=O)CCNC(=O)C(O)c1ccc(-c2noc(-c3onc(-c4ccccc4)c3C(F)(F)F)n2)cc1,0.46,IC50,9.34,Active
CHEMBL3686136,CCNC(=O)C(O)c1ccc(-c2noc(-c3cnn(-c4ccccc4)c3C(F)(F)F)n2)cc1,8.5,IC50,8.07,Active
CHEMBL3686138,CCNC(=O)C(O)c1ccc(-c2noc(-c3noc(-c4ccccc4)c3C(F)(F)F)n2)cc1,17.0,IC50,7.77,Active
CHEMBL3671082,CC[C@@H](Nc1cc(CN2CC(C(=O)O)C2)ccn1)c1ccc(Cl)c(C)c1,2.8,IC50,8.55,Active
CHEMBL3699120,COc1ccc(F)cc1-c1noc(-c2ccc(-c3ccccc3C)c(C)c2)n1,43.0,Ki,7.37,Active
CHEMBL5863881,Cc1cc(C(=O)N[C@@H](c2ccc(Cl)c(F)c2)c2cnc(Cl)cn2)ccc1C#N,4000.0,IC50,5.4,Inactive
CHEMBL6040273,COc1cc(-c2noc(-c3ccnc(Cl)c3)n2)ccc1C,576.0,EC50,6.24,Active
CHEMBL5760592,COc1cc(-c2noc(-c3cc(CC(C)C)no3)n2)ccc1C,1390.0,EC50,5.86,Inactive
CHEMBL5936319,CC(C)(C)c1cc(-c2nc(-c3ccc(S(N)(=O)=O)cc3)no2)cc(C(C)(C)C)c1,12300.0,EC50,4.91,Inactive
CHEMBL5753771,CCOc1cccc(-c2nc(-c3ccncc3)no2)c1,938.0,EC50,6.03,Active
CHEMBL3984238,Oc1ccc2c(c1)CCc1c-2noc1-c1cc(-c2ccccc2)on1,15000.0,IC50,4.82,Inactive
CHEMBL3932019,CCCc1ccc(-c2onc3c2CCc2cc(OC[C@H](O)CO)ccc2-3)cc1,6300.0,EC50,5.2,Inactive
CHEMBL5902237,Cc1cccc(CO[C@@H]2CCc3cc([C@H]4CC[C@](N)(COP(=O)(O)O)C4)ccc3C2)c1,55.0,IC50,7.26,Active
CHEMBL5872412,CCCCCCN1CCc2cc([C@@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1=O,55.0,IC50,7.26,Active
CHEMBL5949604,CCCCCCC1CCc2cc([C@@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2O1,55.0,IC50,7.26,Active
CHEMBL5949604,CCCCCCC1CCc2cc([C@@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2O1,5500.0,EC50,5.26,Inactive
CHEMBL5753445,CCCCCC[C@@H]1COc2cc([C@@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,550.0,IC50,6.26,Active
CHEMBL5753445,CCCCCC[C@@H]1COc2cc([C@@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,55.0,EC50,7.26,Active
CHEMBL4071753,COc1cc(C)ccc1COc1ccc2c(c1)CCC(CN1CC(C(=O)O)C1)=C2C,1.4,EC50,8.85,Active
CHEMBL4093489,CCCc1ccc(COc2ccc3c(c2)CCC(CN2CC(C(=O)O)C2)=C3C)c(OC)c1,1.0,EC50,9.0,Active
CHEMBL5886958,COCc1ccc(C[C@@H]2CCc3cc([C@H]4CC[C@](N)(COP(=O)(O)O)C4)ccc3C2)cc1,55.0,EC50,7.26,Active
CHEMBL5891256,CCN(c1ccc(Cl)c(C(F)(F)F)c1)C(CO)c1ccc(C)c(CN2CC(C(=O)O)C2)c1,2.5,IC50,8.6,Active
CHEMBL5203930,O=C([O-])C1CN(Cc2ccc(C3=NOC(c4ccccn4)C3)cc2)C1.[Na+],237.0,EC50,6.62,Active
CHEMBL5177232,CCCCc1ccc(-c2cn(-c3ccc(CN4CC(C(=O)OC)C4)cc3)nn2)cc1,63.2,EC50,7.2,Active
CHEMBL5176185,COC(=O)C1CN(Cc2ccc(-n3cc(-c4ccc(OC(C)C)c(C#N)c4)nn3)cc2)C1,11.1,EC50,7.96,Active
CHEMBL5921048,COc1ccc(SC[C@@H]2CCc3cc([C@H]4CC[C@](N)(COP(=O)(O)O)C4)ccc3C2)cc1OC,55.0,IC50,7.26,Active
CHEMBL5989788,C=CCOCCC[C@@H]1CCc2cc([C@@H]3CC[C@@](N)(COP(=O)(O)O)C3)ccc2C1,550.0,EC50,6.26,Active
CHEMBL5948709,CC1(C)c2cc(C3CCC(N)(COP(=O)(O)O)C3)ccc2C(=O)N1CCCc1ccccc1,550.0,EC50,6.26,Active
CHEMBL6043240,N[C@]1(COP(=O)(O)O)CC[C@H](c2ccc3c(c2)CC[C@H](CS(=O)(=O)c2ccccc2)C3)C1,550.0,EC50,6.26,Active
CHEMBL5971775,Cc1ccc(OC[C@H]2CCc3cc([C@H]4CC[C@](N)(COP(=O)(O)O)C4)ccc3C2)cc1,55.0,EC50,7.26,Active
CHEMBL5882737,Cn1cc(COC[C@@H]2CCc3cc([C@H]4CC[C@](N)(COP(=O)(O)O)C4)ccc3C2)cn1,55.0,EC50,7.26,Active
CHEMBL6020728,CCCC/C=C/C1=Cc2ccc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)cc2CC1,550.0,EC50,6.26,Active
CHEMBL5891883,COc1ccccc1/C=C/[C@@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,55.0,EC50,7.26,Active
CHEMBL5994774,Cc1cccc(/C=C/[C@@H]2CCc3cc([C@H]4CC[C@](N)(COP(=O)(O)O)C4)ccc3C2)c1,55.0,EC50,7.26,Active
CHEMBL5994774,Cc1cccc(/C=C/[C@@H]2CCc3cc([C@H]4CC[C@](N)(COP(=O)(O)O)C4)ccc3C2)c1,550.0,EC50,6.26,Active
CHEMBL5926456,CC/C=C\CC[C@@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,55.0,EC50,7.26,Active
CHEMBL5962129,Fc1cc(Cl)cnc1[C@@H](Nc1nc(-c2ccccc2)no1)c1ccc(Cl)cc1,858.0,IC50,6.07,Active
CHEMBL5847461,Cc1cc(C(=O)N[C@@H](c2ccc(Cl)c(F)c2)c2cnc3ccccc3n2)ccc1Cl,939.0,IC50,6.03,Active
CHEMBL5971641,COCCCCCC1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,5.7,EC50,8.24,Active
CHEMBL5924381,COCCCCCC1CCc2cc([C@@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,4.4,EC50,8.36,Active
CHEMBL5756629,COc1ccccc1CCC1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,8.9,EC50,8.05,Active
CHEMBL5963020,CN1CCc2c([nH]c3ccc(OCc4ccc(C5CCCC5)c(C(F)(F)F)c4)cc23)C1CC(=O)O,7.3,IC50,8.14,Active
CHEMBL5973530,COc1cccc(CCC2CCc3cc([C@H]4CC[C@](N)(COP(=O)(O)O)C4)ccc3C2)c1,5.2,IC50,8.28,Active
CHEMBL3806205,CCCCCC[C@@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,0.9,EC50,9.05,Active
CHEMBL2336069,C/C(=N\OCc1ccc(C2CCCCC2)c(C(F)(F)F)c1)c1ccc(CNCCC(=O)O)c(C2CC2)c1,0.4,EC50,9.4,Active
CHEMBL2336088,C/C(=N\OCc1ccc(-c2ccccc2)cc1F)c1ccc(CNCCC(=O)O)cc1,120.0,EC50,6.92,Active
CHEMBL6018061,CCCC/C=C/[C@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,550.0,EC50,6.26,Active
CHEMBL5997099,CC/C=C/CC[C@@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,55.0,IC50,7.26,Active
CHEMBL5926456,CC/C=C\CC[C@@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,55.0,IC50,7.26,Active
CHEMBL5961941,C/C=C\CCC[C@@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,55.0,IC50,7.26,Active
CHEMBL5763068,C/C=C\CCC[C@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,55.0,EC50,7.26,Active
CHEMBL6005720,COc1cccc(F)c1CC[C@H]1CCc2cc([C@@H]3CC[C@@](N)(COP(=O)(O)O)C3)ccc2C1,550.0,IC50,6.26,Active
CHEMBL6005720,COc1cccc(F)c1CC[C@H]1CCc2cc([C@@H]3CC[C@@](N)(COP(=O)(O)O)C3)ccc2C1,550.0,EC50,6.26,Active
CHEMBL5870233,CC(C)OCCCC[C@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,55.0,IC50,7.26,Active
CHEMBL2059527,CCc1c(CCCC(=O)O)cccc1-c1ccc(-c2ccc(OC(C)C)c(C#N)c2)cc1,1.585,EC50,8.8,Active
CHEMBL2059528,CCc1c(CCCC(=O)O)cccc1-c1ncc(-c2ccc(OC(C)C)c(C#N)c2)cn1,25.12,EC50,7.6,Active
CHEMBL1976353,O=C(c1cc(C2CC2)on1)N(C1CCCCCC1)C1CCCC1,34150.0,EC50,4.47,Inactive
CHEMBL1979472,O=C(c1ccc(C2CC2)o1)N(C1CCCCC1)C1CCCCC1,7600.0,EC50,5.12,Inactive
CHEMBL3086532,CCn1c(OC)nnc1[C@@H](C)NS(=O)(=O)c1ccc(F)c(Cl)c1,249.0,Ki,6.6,Active
CHEMBL1973788,O=C(c1cc(-c2ccccc2)on1)N(C1CCCCC1)C1CCCCC1,662.0,EC50,6.18,Active
CHEMBL5930477,CCOc1cccc(C[C@@H]2CCc3cc([C@H]4CC[C@](N)(COP(=O)(O)O)C4)ccc3C2)c1,55.0,IC50,7.26,Active
CHEMBL5826399,COc1ccc(C[C@@H]2CCc3cc([C@H]4CC[C@](N)(COP(=O)(O)O)C4)ccc3C2)cc1OC,550.0,EC50,6.26,Active
CHEMBL4637401,COc1ccccc1CC[C@@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,0.014,IC50,10.85,Active
CHEMBL5208384,CCc1ccc(C2CC(c3ccc(CN4CC(C(=O)[O-])C4)cc3)=NO2)cc1.[Na+],542.0,EC50,6.27,Active
CHEMBL5186304,COC(=O)C1CN(Cc2ccc(-n3cc(-c4ccc(C(C)(C)C)cc4)nn3)cc2)C1,313.0,EC50,6.5,Active
CHEMBL5204567,COC(=O)C1CN(Cc2ccc(-n3cc(-c4ccc(OC(C)C)c(Cl)c4)nn3)cc2)C1,25.0,EC50,7.6,Active
CHEMBL5172303,CC(C)Oc1ccc(-n2cc(-c3ccc(CN4CC(C(=O)[O-])C4)cc3)nn2)cc1Cl.[Na+],2.25,EC50,8.65,Active
CHEMBL5192922,CC(C)Oc1ccc(C2CC(c3ccc(CN4CCC(C(=O)[O-])CC4)cc3)=NO2)cc1Cl.[Na+],80.6,EC50,7.09,Active
CHEMBL119256,CCCCCCCCc1ccc(CNCCCP(=O)(O)O)cc1,0.2,IC50,9.7,Active
CHEMBL4076418,CCc1cc(-c2noc(-c3cc(-c4ccccc4)n(CC)n3)n2)c(C)[nH]c1=O,16.0,EC50,7.8,Active
CHEMBL5923758,CN(C)C(=O)Cc1ccc(C[C@@H]2CCc3cc([C@H]4CC[C@](N)(COP(=O)(O)O)C4)ccc3C2)cc1,55.0,EC50,7.26,Active
CHEMBL6017366,CCCC[C@@H]1CCCC2(CCc3cc([C@H]4CC[C@](N)(COP(=O)(O)O)C4)ccc3C2)O1,550.0,EC50,6.26,Active
CHEMBL5823003,CCCCC1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1=O,55.0,EC50,7.26,Active
CHEMBL5882797,COc1ccc(CC[C@H]2CCc3cc([C@@H]4CC[C@@](N)(COP(=O)(O)O)C4)ccc3C2)cc1,550.0,EC50,6.26,Active
CHEMBL2315820,C[C@](N)(CC(=O)O)c1nc(-c2ccc(OCc3ccc(-c4ccccc4)cc3)c(C(F)(F)F)c2)c[nH]1,82.0,IC50,7.09,Active
CHEMBL2315816,CCCCCCCCOc1ccc(NC(=O)[C@@](C)(N)CCC(=O)O)cc1,77.0,IC50,7.11,Active
CHEMBL6020522,CCCCCCCCc1ccc2c(ccn2C(=O)NCCC(=O)O)c1,1760.0,EC50,5.75,Inactive
CHEMBL4087932,CCCc1ccc(COc2ccc3c(c2C)CCC(CN2CC(C(=O)O)C2)=C3C)c(OC)n1,0.19,EC50,9.72,Active
CHEMBL5774837,O=C(O)CCN1CCc2oc(-c3ccc(OCc4ccccc4F)cc3)cc2C1,100.0,EC50,7.0,Active
CHEMBL5990647,Cc1ccc(/C=C/c2nc(-c3ccc4oc(C(N)(CO)CO)cc4c3)no2)cc1,1820.0,EC50,5.74,Inactive
CHEMBL5831364,NC(CO)(CO)c1cc2cc(-c3noc(-c4ccc(Br)c(Cl)c4)n3)ccc2o1,260.0,EC50,6.58,Active
CHEMBL4279752,CCCCOCCOc1nc2c(s1)-c1ccc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)cc1CC2,1.0,EC50,9.0,Active
CHEMBL4283231,CCCCNc1nc2c(s1)-c1ccc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)cc1CC2,130.0,EC50,6.89,Active
CHEMBL5176185,COC(=O)C1CN(Cc2ccc(-n3cc(-c4ccc(OC(C)C)c(C#N)c4)nn3)cc2)C1,6.49,EC50,8.19,Active
CHEMBL5179798,COC(=O)C1CN(Cc2ccc(-n3cc(-c4ccc(OC(C)C)c(C(F)(F)F)c4)nn3)cc2)C1,4.74,EC50,8.32,Active
CHEMBL3639979,COc1ccccc1-c1noc(-c2ccc(N3CCCCC3)cc2)n1,1074.0,Ki,5.97,Inactive
CHEMBL3671073,CC[C@@H](Nc1ccc(Cl)c(CN2CC(C)(C(=O)O)C2)c1)c1cc(C)c(Cl)c(C)c1,1.2,IC50,8.92,Active
CHEMBL3671078,Cc1cc([C@H](Nc2ccc(F)c(CN3CC(C(=O)O)C3)c2)C(F)(F)F)ccc1Cl,0.1,IC50,10.0,Active
CHEMBL3671081,CC[C@@H](Nc1cccc(CN2CC(C(=O)O)C2)n1)c1ccc(Cl)c(C)c1,14.1,IC50,7.85,Active
CHEMBL4095920,CCCc1ccc(COc2ccc3c(c2C)CCC(CN2CC(C(=O)O)C2)=C3C)c(OC)c1,1.2,EC50,8.92,Active
CHEMBL5765792,CCCCCC(=O)NC1CCc2cc([C@H]3CC[C@@](N)(COP(=O)(O)O)C3)ccc2C1,550.0,IC50,6.26,Active
CHEMBL4292752,CCCCOc1nc2c(s1)-c1ccc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)cc1CC2,30.0,EC50,7.52,Active
CHEMBL3970356,COCCNS(=O)(=O)c1ccc(NC(=O)c2cc(N(C)C3CCCCC3)ncn2)cc1,2280.0,EC50,5.64,Inactive
CHEMBL3922393,Cc1cc(S(=O)(=O)N(C)C)ccc1NC(=O)c1cc(N(CC2CC2)C2CCCCC2)ncn1,8840.0,EC50,5.05,Inactive
CHEMBL3965613,CCCN(CCC)c1cc(C(=O)Nc2ccc(CN)cc2)ncn1,497.0,EC50,6.3,Active
CHEMBL3925848,CC(C)(C)OC(=O)CNCc1ccc(NC(=O)c2cc(N(CC3CC3)C3CCCCC3)ncn2)cc1,724.0,EC50,6.14,Active
CHEMBL5866520,COc1cc(OC[C@@H]2CCc3cc([C@H]4CC[C@](N)(COP(=O)(O)O)C4)ccc3C2)ccc1F,55.0,EC50,7.26,Active
CHEMBL5960611,CN(C)C(=O)c1cccc(OC[C@@H]2CCc3cc([C@H]4CC[C@](N)(COP(=O)(O)O)C4)ccc3C2)c1,55.0,IC50,7.26,Active
CHEMBL6005307,N[C@]1(COP(=O)(O)O)CC[C@H](c2ccc3c(c2)CC[C@@H](c2ccccc2)C3)C1,55.0,IC50,7.26,Active
CHEMBL5748744,N[C@]1(COP(=O)(O)O)CC[C@@H](c2ccc3c(c2)CC[C@H](CSc2ccccc2)C3)C1,550.0,EC50,6.26,Active
CHEMBL5886879,CC(C)CSC[C@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,55.0,IC50,7.26,Active
CHEMBL5991612,CC(C)CCSC[C@@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,55.0,EC50,7.26,Active
CHEMBL6025881,CC(C)(C)CCOC[C@@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,55.0,EC50,7.26,Active
CHEMBL5882737,Cn1cc(COC[C@@H]2CCc3cc([C@H]4CC[C@](N)(COP(=O)(O)O)C4)ccc3C2)cn1,550.0,IC50,6.26,Active
CHEMBL3671031,CC[C@@H](Nc1cccc(CN2CC(C(=O)O)C2)c1)c1ccc2c(Cl)cccc2c1,2.0,IC50,8.7,Active
CHEMBL3671033,CC[C@@H](Nc1ccc(C)c(CN2CC(C(=O)O)C2)c1)c1ccc(Cl)c(C)c1,0.8,IC50,9.1,Active
CHEMBL3671035,CC[C@@H](Nc1cccc(CN2CC(C(=O)O)C2)c1F)c1ccc(Cl)c(C)c1,1.9,IC50,8.72,Active
CHEMBL3671050,Cc1cc([C@H](Nc2cccc(CN3CC(C(=O)O)C3)c2C)C(F)(F)F)ccc1Cl,0.8,IC50,9.1,Active
CHEMBL3671056,CC[C@@H](Nc1ccc(C)c(CNCCC(=O)O)c1)c1cc(C)c(Cl)c(C)c1,1.2,IC50,8.92,Active
CHEMBL3671089,Cc1cc([C@H](Nc2ccc(C)c(CN3CCC(C)(C(=O)O)C3)c2)C(F)(F)F)ccc1Cl,2.9,IC50,8.54,Active
CHEMBL3671090,Cc1cc([C@H](Nc2cc(CN3CC[C@@H](C(=O)O)C3)c(Cl)cn2)C(F)(F)F)ccc1Cl,0.4,IC50,9.4,Active
CHEMBL3891908,CC(C)Cc1ccc(-c2onc3c2CCc2cc(O)ccc2-3)cc1,1600.0,EC50,5.8,Inactive
CHEMBL228137,CCCCCCCCc1ccc(OC[C@@H](O)CCP(=O)(O)O)cc1,33.0,EC50,7.48,Active
CHEMBL3661076,CCC1CCCCN1c1ccc(-c2nc(-c3ccc4nc[nH]c4c3)no2)cc1COC,4.26,Ki,8.37,Active
CHEMBL5196884,CCCc1ccc(C2CC(c3ccc(CN4CC(C(=O)[O-])C4)cc3)=NO2)cc1.[Na+],25.9,EC50,7.59,Active
CHEMBL5201690,CC(C)(C)c1ccc(C2CC(c3ccc(CN4CC(C(=O)[O-])C4)cc3)=NO2)cc1.[Na+],34.6,EC50,7.46,Active
